,HD,JD,RVel,e_RVel,Sind,e_Sind,Hind,e_Hind,EWHa,e_EWHa,RHKp,e_RHKp,BIS,FWHM,Tel,Bibcode
0,128167,2447224.9073,-16.47,26.73,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
1,128167,2447224.9114,17.89,25.76,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
2,128167,2447224.9156,18.11,27.9,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
3,128167,2447331.7994,-85.69,28.36,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
4,128167,2447331.8145,-18.56,28.92,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
5,128167,2447331.8301,-57.44,32.88,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
6,128167,2447374.7306,2.11,29.62,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
7,128167,2447393.7062,-49.07,28.06,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
8,128167,2447578.9451,14.35,31.16,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
9,128167,2447709.764,64.02,39.56,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
10,128167,2447709.777,48.98,34.36,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
11,128167,2447919.0583,-70.0,35.08,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
12,128167,2447965.0122,-91.37,44.87,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
13,128167,2448019.8409,128.75,45.45,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
14,128167,2448019.8459,118.21,40.93,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
15,128167,2448746.7427,-5.16,29.54,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
16,128167,2448746.7645,48.94,31.32,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
17,128167,2448781.8159,-26.12,25.57,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
18,128167,2448781.8588,15.33,30.62,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
19,128167,2448847.7135,-58.71,27.3,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
20,128167,2448993.0961,50.96,27.87,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
21,128167,2449068.9571,-15.4,28.72,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
22,128167,2449068.9786,-17.52,27.3,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
23,128167,2449122.8048,-22.68,21.78,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
24,128167,2449122.8263,-7.75,24.15,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
25,128167,2449351.0638,21.7,30.58,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
26,128167,2449412.0171,41.46,27.17,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
27,128167,2449481.7644,65.71,29.14,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
28,128167,2449481.779,76.35,30.42,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
29,128167,2449767.0503,5.13,14.88,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
30,128167,2449801.92285,0.0,8.37,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
31,128167,2449801.94727,-37.2,8.67,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
32,128167,2449859.7793,-73.93,8.1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
33,128167,2450129.07812,-23.32,6.45,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
34,128167,2450172.95606,-37.76,8.73,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
35,128167,2450172.97949,-49.26,8.02,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
36,128167,2450186.86914,-73.41,7.37,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
37,128167,2450186.8916,-59.71,7.23,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
38,128167,2450199.85449,-10.46,7.68,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
39,128167,2450199.87695,-3.28,6.65,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
40,128167,2450215.75293,-2.78,7.14,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
41,128167,2450215.77539,-11.69,7.14,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
42,128167,2450262.70801,-34.16,7.34,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
43,128167,2450504.95312,-1.8,7.71,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
44,128167,2450640.73144,16.39,9.67,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
45,128167,2450656.73926,-38.3,10.53,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
46,128167,2450854.9668,226.32,68.82,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
47,128167,2450978.78809,-27.82,8.23,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
48,128167,2452042.80273,-11.03,7.85,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
49,128167,2452042.80566,0.17,7.72,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
50,128167,2452738.90332,-26.62,7.25,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
51,128167,2452738.91894,-20.06,7.2,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
52,128167,2452795.69043,16.47,6.71,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
53,128167,2452795.70996,60.81,6.14,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
54,128167,2453118.83008,69.36,9.27,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
55,128167,2453118.85156,94.34,8.84,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
56,128167,2453130.85547,-17.43,6.79,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
57,128167,2453131.80078,57.27,7.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
58,128167,2453155.81738,73.24,7.27,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
59,128167,2453391.05833,41.63,7.04,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
60,128167,2453391.06108,17.09,7.68,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
61,128167,2453407.05654,-0.97,8.24,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
62,128167,2453407.07503,19.19,8.06,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
63,128167,2453438.02669,1.85,8.0,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
64,128167,2453438.04558,5.11,7.59,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
65,128167,2453438.99073,-23.13,7.57,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
66,128167,2453439.00863,-16.54,7.9,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
67,128167,2453440.9365,12.75,7.37,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
68,128167,2453440.95345,-15.35,7.61,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
69,128167,2453442.00562,40.91,7.61,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
70,128167,2453442.02056,49.56,7.48,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
71,128167,2453474.88668,-22.7,7.66,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
72,128167,2453474.90048,-50.02,7.8,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
73,128167,2453475.84113,15.46,7.21,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
74,128167,2453475.85463,15.54,7.83,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
75,128167,2453514.76127,75.75,7.37,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
76,128167,2453869.82843,8.57,6.96,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
77,128167,2453869.83149,23.65,8.66,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
78,128167,2454135.99686,15.41,7.8,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
79,128167,2454136.00022,-3.72,6.46,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
80,128167,2454166.0047,49.01,6.99,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
81,128167,2454219.84959,-25.99,7.34,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
82,128167,2454219.85226,-15.03,8.01,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
83,128167,2454220.86262,-12.29,7.23,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
84,128167,2454220.86523,0.95,6.44,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
85,128167,2454606.80713,57.15,6.59,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,0.0,-1.0,Hamilton,2014yCat..22100005F
